Date,Avg-Dis,Flood event Runoff mm,Daily Runoff,Avg Weekly runoff,Flood magnitude(0-10) mm,rain,tmin,tmax
7/19/2011,1972,0,0.66,1.59,0,0,26.16,35.77
7/20/2011,2453,0,0.82,2.41,0,2.7339,26.4,35.34
7/21/2011,2102,0,0.7,3.11,0,8.5929,24.89,34.15
7/22/2011,2650,0,0.88,3.96,0,0,24.93,34.62
7/23/2011,2291,0,0.76,4.58,0,5.4138,24.6,34.69
7/24/2011,1961,0,0.65,4.94,0,0.5284,24.69,35.29
7/25/2011,1491,0,0.5,4.97,0,0,24.99,33.3
7/26/2011,1491,0,0.5,4.81,0,6.1392,23.76,32.46
7/27/2011,1991,0,0.66,4.65,0,2.7247,24.86,34.35
7/28/2011,2541,0,0.85,4.8,0,2.1937,24.86,34.83
7/29/2011,3276,0,1.09,5.01,0,0,25.73,34.48
7/30/2011,3908,0,1.3,5.55,0,13.9659,24.26,33.1
7/31/2011,4516,0,1.5,6.4,0,11.7501,24.84,33.33
8/1/2011,4517,0,1.5,7.41,0,0.2277,25.39,33.14
8/2/2011,4517,0,1.5,8.41,0,0,25.48,34.16
8/3/2011,4565,0,1.52,9.27,0,6.45,24.21,32.36
8/4/2011,5031,0,1.68,10.1,0,2.0157,24.41,33.73
8/5/2011,4256,0,1.42,10.43,0,1.8917,24.91,35.27
8/6/2011,2926,0,0.97,10.1,0,1.0606,25.54,34.36
8/7/2011,4236,0,1.41,10.01,0,0,25.91,35.13
8/8/2011,4935,0,1.64,10.14,0,2.4693,25.38,35.28
8/9/2011,4935,0,1.64,10.28,0,0,25.88,34.89
8/10/2011,4924,0,1.64,10.4,0,0,25.97,34.73
8/11/2011,4924,0,1.64,10.37,0,0,25.93,35.6
8/12/2011,4841,0,1.61,10.56,0,0,26.48,34.86
8/13/2011,4958,0,1.65,11.24,0,1.5733,25.93,34.54
8/14/2011,5878,0,1.96,11.79,0,0.3526,25.53,35.31
8/15/2011,5640,0,1.88,12.02,0,0,25.42,35.66
8/16/2011,5640,0,1.88,12.25,0,0.8102,25.81,34.76
8/17/2011,5386,0,1.79,12.41,0,20.8411,25.01,32.33
8/18/2011,5386,0,1.79,12.56,0,0,25.06,32.79
8/19/2011,4789,0,1.59,12.55,0,11.8182,23.9,31.84
8/20/2011,5888,0,1.96,12.86,0,41.0797,24.07,31.91
8/21/2011,3159,0,1.05,11.95,0,4.1165,24.07,31.44
8/22/2011,1396,0,0.46,10.54,0,36.7178,24.18,31.4
8/23/2011,4914,0,1.64,10.3,0,6.3402,25.05,32.77
8/24/2011,6046,0,2.01,10.52,0,25.2433,24.35,32.05
8/25/2011,6046,0,2.01,10.73,0,23.9452,23.78,30.73
8/26/2011,5979,0,1.99,11.13,0,2.4433,23.83,30.55
8/27/2011,5979,0,1.99,11.16,0,1.678,23.29,30.07
8/28/2011,5901,0,1.96,12.07,0,9.3512,23.84,31.41
8/29/2011,6192,0,2.06,13.67,0,2.0467,24.98,32.02
8/30/2011,5832,0,1.94,13.98,0,3.0783,24.96,31.84
8/31/2011,5851,0,1.95,13.91,0,9.1707,24.99,32.44
9/1/2011,5851,0,1.95,13.85,0,0.5993,25.12,32.88
9/2/2011,6057,0,2.02,13.87,0,2.5159,24.48,33.04
9/3/2011,6057,0,2.02,13.9,0,0,25.2,33.53
9/4/2011,5714,0,1.9,13.84,0,0,25.48,33.61
9/5/2011,7202,0,2.4,14.17,0,0,25.06,33.12
9/6/2011,5081,0,1.69,13.92,0,0,25.36,33.14
9/7/2011,2893,0,0.96,12.94,0,0,25.21,34.04
9/8/2011,5616,0,1.87,12.86,0,20.0184,24.82,33.88
9/9/2011,6345,0,2.11,12.96,0,0,25.85,34.8
9/10/2011,6345,0,2.11,13.05,0,0,25.4,35.06
9/11/2011,6267,0,2.09,13.24,0,0,25.42,35.19
9/12/2011,6267,0,2.09,12.92,0,0,25.38,35.42
9/13/2011,6154,0,2.05,13.28,0,2.7304,25.65,33.31
9/14/2011,6080,0,2.02,14.34,0,8.9612,24.43,33.25
9/15/2011,4071,0,1.36,13.83,0,0.5694,24.37,32.3
9/16/2011,3377,0,1.12,12.84,0,0,25.19,33.1
9/17/2011,3377,0,1.12,11.85,0,0.312,25.5,33.56
9/18/2011,3351,0,1.12,10.88,0,0,25.55,34.31
9/19/2011,3351,0,1.12,9.91,0,3.6596,25.9,33.55
9/20/2011,3109,0,1.04,8.9,0,4.8483,25.35,33.78
9/21/2011,4313,0,1.44,8.31,0,0,25.55,34.13
9/22/2011,3139,0,1.05,8,0,0,25.21,34.94
9/23/2011,2123,0,0.71,7.58,0,0,25.11,34.99
9/24/2011,2722,0,0.91,7.36,0,0,25.45,35.21
9/25/2011,2467,0,0.82,7.07,0,0.597,25.39,35.79
9/26/2011,2467,0,0.82,6.77,0,0,25.8,36
9/27/2011,2097,0,0.7,6.44,0,0,24.81,36.15
9/28/2011,2097,0,0.7,5.7,0,0,25.67,35.62
9/29/2011,1932,0,0.64,5.3,0,0,24.97,35.08
9/30/2011,2471,0,0.82,5.41,0,0,24.66,36.4
10/1/2011,1534,0,0.51,5.02,0,0,25.11,36.61
10/2/2011,1942,0,0.65,4.84,0,0,24.95,36.39
10/3/2011,2050,0,0.68,4.7,0,0,25.43,36.44
10/4/2011,2110,0,0.7,4.71,0,0,24.21,33.13
10/5/2011,2110,0,0.7,4.71,0,0,25.07,34.68
10/6/2011,2110,0,0.7,4.77,0,0.2985,24.74,35.06
10/7/2011,1908,0,0.64,4.58,0,0,24.85,35.4
10/8/2011,2492,0,0.83,4.9,0,2.6191,25.16,35.08
10/9/2011,2375,0,0.79,5.05,0,0,25.15,35.63
10/10/2011,2334,0,0.78,5.14,0,5.4758,25.15,35.25
10/11/2011,2238,0,0.75,5.18,0,0.3798,24.56,32.69
10/12/2011,2531,0,0.84,5.32,0,0.3838,24.59,31.3
10/13/2011,2614,0,0.87,5.49,0,0,24.75,34.12
10/14/2011,2801,0,0.93,5.79,0,4.3272,25.36,35.39
10/15/2011,2855,0,0.95,5.91,0,0,25.4,35.15
10/16/2011,3264,0,1.09,6.21,0,8.1872,24.84,35.25
10/17/2011,3462,0,1.15,6.58,0,0,24.7,34.95
10/18/2011,3500,0,1.17,7,0,0,24.23,35.03
10/19/2011,3084,0,1.03,7.19,0,0,23.2,35.12
10/20/2011,2637,0,0.88,7.19,0,0,23.36,34.55
10/21/2011,2282,0,0.76,7.02,0,0,24.22,35.16
10/22/2011,2222,0,0.74,6.81,0,0,23.96,34.56
10/23/2011,1502,0,0.5,6.22,0,0,23.84,34.2
10/24/2011,1502,0,0.5,5.57,0,0,23.07,33.46
10/25/2011,1642,0,0.55,4.95,0,0,23.49,31.69
10/26/2011,1618,0,0.54,4.46,0,1.0234,22.89,31.91
10/27/2011,2085,0,0.69,4.28,0,0.9276,23.34,31.75
10/28/2011,2561,0,0.85,4.37,0,0,23.3,32.53
10/29/2011,2144,0,0.71,4.35,0,0,23.05,32.58
10/30/2011,2789,0,0.93,4.78,0,0,22.65,32.61
10/31/2011,2789,0,0.93,5.2,0,0,22.9,32.36
11/1/2011,3203,0,1.07,5.72,0,3.2615,23.03,32.29
11/2/2011,3843,0,1.28,6.46,0,0.3391,23.46,31.21
11/3/2011,3536,0,1.18,6.95,0,0,23.14,31.01
11/4/2011,3536,0,1.18,7.27,0,0,22.15,32.17
11/5/2011,3821,0,1.27,7.83,0,0,21.23,32.63
11/6/2011,3571,0,1.19,8.09,0,0,20.59,33.55
11/7/2011,3334,0,1.11,8.27,0,0,20.41,33.88
11/8/2011,2839,0,0.95,8.15,0,0,20.21,33.97
11/9/2011,2962,0,0.99,7.86,0,0,20.83,33.28
11/10/2011,3000,0,1,7.68,0,0,20.47,33.08
11/11/2011,3000,0,1,7.5,0,0,20.4,32.93
11/12/2011,2895,0,0.96,7.19,0,0,20.64,33.46
11/13/2011,3554,0,1.18,7.19,0,0,21.51,33.3
11/14/2011,3806,0,1.27,7.34,0,0,22.02,32.89
11/15/2011,4319,0,1.44,7.84,0,0,21.46,32.6
11/16/2011,3821,0,1.27,8.12,0,0,20.4,32.74
11/17/2011,4156,0,1.38,8.51,0,0,19.68,32.66
11/18/2011,3758,0,1.25,8.76,0,0,19.91,32.71
11/19/2011,3758,0,1.25,9.05,0,0,18.99,32.99
11/20/2011,2707,0,0.9,8.77,0,0,19.07,33.1
11/21/2011,2501,0,0.83,8.33,0,0,19.41,32.12
11/22/2011,2518,0,0.84,7.73,0,0,19.55,32.1
11/23/2011,2279,0,0.76,7.22,0,0,20.19,31.72
11/24/2011,1700,0,0.57,6.4,0,0,20.07,32.27
11/25/2011,1584,0,0.53,5.68,0,0,20.41,32.18
11/26/2011,1149,0,0.38,4.81,0,0,21.55,31.35
11/27/2011,1186,0,0.39,4.3,0,0,21.68,30.61
11/28/2011,746,0,0.25,3.72,0,0,20.85,31.28
11/29/2011,352,0,0.12,3,0,0,20.31,32.65
11/30/2011,352,0,0.12,2.35,0,0,20.66,32.99
12/1/2011,164,0,0.05,1.84,0,0,20.31,32.98
12/2/2011,164,0,0.05,1.37,0,0,19.95,32.87
12/3/2011,482,0,0.16,1.15,0,0,19.63,33.3
12/4/2011,482,0,0.16,0.91,0,0,19.51,32.64
12/5/2011,438,0,0.15,0.81,0,0,19.84,33.08
12/6/2011,215,0,0.07,0.76,0,0,19.84,32.11
12/7/2011,215,0,0.07,0.72,0,0,18.93,31.73
12/8/2011,860,0,0.29,0.95,0,0,18.06,31.79
12/9/2011,986,0,0.33,1.22,0,0,19.42,32.31
12/10/2011,992,0,0.33,1.39,0,0,19.76,32.25
12/11/2011,992,0,0.33,1.56,0,0,20.65,32.51
12/12/2011,1790,0,0.6,2.01,0,0,20.75,31.87
12/13/2011,2203,0,0.73,2.68,0,0,19.53,31.57
12/14/2011,1649,0,0.55,3.15,0,0,18.33,31.51
12/15/2011,1518,0,0.51,3.37,0,0,18.3,31.24
12/16/2011,1396,0,0.46,3.51,0,0,18.49,31.02
12/17/2011,1142,0,0.38,3.56,0,0,18.22,31.18
12/18/2011,1022,0,0.34,3.57,0,0,18.05,30.62
12/19/2011,167,0,0.06,3.03,0,0,17.95,30.61
12/20/2011,167,0,0.06,2.35,0,0,18.17,30.1
12/21/2011,549,0,0.18,1.99,0,0,17.48,30.16
12/22/2011,549,0,0.18,1.66,0,0,17.27,30.18
12/23/2011,644,0,0.21,1.41,0,0,16.92,30.41
12/24/2011,881,0,0.29,1.33,0,0,16.86,31.06
12/25/2011,769,0,0.26,1.24,0,0,15.76,31.19
12/26/2011,769,0,0.26,1.44,0,0,15.65,31.27
12/27/2011,872,0,0.29,1.68,0,0,15.87,31.1
12/28/2011,354,0,0.12,1.61,0,0,16.6,31.93
12/29/2011,110,0,0.04,1.46,0,0,18.09,30.63
12/30/2011,0,0,0,1.25,0,0,20.19,30.58
12/31/2011,0,0,0,0.96,0,0,20.36,29.75
1/1/2012,0,0,0,0.7,0,28.4334,20.72,30
1/2/2012,0,0,0,0.44,0,6.6026,19.65,31.28
1/3/2012,0,0,0,0.15,0,0,19.89,31.97
1/4/2012,0,0,0,0.04,0,0,20.41,32.58
1/5/2012,0,0,0,0,0,0,20.26,32.55
1/6/2012,0,0,0,0,0,0,20.36,32.19
1/7/2012,0,0,0,0,0,0,18.79,32.37
1/8/2012,0,0,0,0,0,0,19.2,32.61
1/9/2012,0,0,0,0,0,0,19.05,32.2
1/10/2012,0,0,0,0,0,0,19.8,30.4
1/11/2012,0,0,0,0,0,16.0173,18.96,27.85
1/12/2012,0,0,0,0,0,1.2151,17.63,29.53
1/13/2012,0,0,0,0,0,0,16.18,29.5
1/14/2012,0,0,0,0,0,0,15.2,29.22
1/15/2012,0,0,0,0,0,0,13.68,29.61
1/16/2012,0,0,0,0,0,0,13.76,30.62
1/17/2012,0,0,0,0,0,0,14.31,31.24
1/18/2012,0,0,0,0,0,0,15.43,31.15
1/19/2012,0,0,0,0,0,0,16.21,31.23
1/20/2012,0,0,0,0,0,0,16.98,31.09
1/21/2012,0,0,0,0,0,0,17.6,31.37
1/22/2012,0,0,0,0,0,0,18.55,30.86
1/23/2012,0,0,0,0,0,0,18.45,30.87
1/24/2012,0,0,0,0,0,0,18.45,31.12
1/25/2012,0,0,0,0,0,0,17.75,31.04
1/26/2012,0,0,0,0,0,0,17.84,31.68
1/27/2012,0,0,0,0,0,0,17.72,31.61
1/28/2012,0,0,0,0,0,0,18.92,30.97
1/29/2012,45,0,0.01,0.01,0,0,19.23,31.04
1/30/2012,0,0,0,0.01,0,0,18.88,30.87
1/31/2012,0,0,0,0.01,0,0,18.56,31.13
2/1/2012,0,0,0,0.01,0,0,18.56,31.24
2/2/2012,207,0,0.07,0.08,0,0,18.83,30.86
2/3/2012,541,0,0.18,0.26,0,0,18.93,30.56
2/4/2012,394,0,0.13,0.39,0,0,18.28,31.04
2/5/2012,134,0,0.04,0.42,0,0,18.45,31.7
2/6/2012,650,0,0.22,0.64,0,0,18.39,32.36
2/7/2012,1156,0,0.38,1.03,0,0,18.61,32.62
2/8/2012,1156,0,0.38,1.41,0,0,18.44,32.85
2/9/2012,1123,0,0.37,1.72,0,0,19.46,31.25
2/10/2012,897,0,0.3,1.83,0,0,19.05,31.99
2/11/2012,1025,0,0.34,2.04,0,0,19.79,32.09
2/12/2012,1025,0,0.34,2.34,0,0,20.01,32.12
2/13/2012,1547,0,0.52,2.64,0,0,20.14,32.71
2/14/2012,1946,0,0.65,2.9,0,0,19.72,33.27
2/15/2012,1472,0,0.49,3.01,0,0,19.51,33.35
2/16/2012,1540,0,0.51,3.15,0,0,19.35,33.61
2/17/2012,2003,0,0.67,3.52,0,0,20.11,32.93
2/18/2012,2283,0,0.76,3.93,0,0,19.63,32.81
2/19/2012,1834,0,0.61,4.2,0,0,18.75,34.44
2/20/2012,1275,0,0.42,4.11,0,0,19.9,34.91
2/21/2012,566,0,0.19,3.65,0,0,20.8,35.2
2/22/2012,769,0,0.26,3.42,0,0,20.91,34.82
2/23/2012,471,0,0.16,3.06,0,0,20.59,35.78
2/24/2012,0,0,0,2.4,0,0,19.86,36.08
2/25/2012,0,0,0,1.64,0,0,19.68,36.08
2/26/2012,0,0,0,1.03,0,0,19.62,36.06
2/27/2012,0,0,0,0.6,0,0,19.43,36.21
2/28/2012,0,0,0,0.41,0,0,19.79,35.56
2/29/2012,0,0,0,0.16,0,0,21.59,35.5
3/1/2012,0,0,0,0,0,0,21.97,35.7
3/2/2012,0,0,0,0,0,0,22.34,36.14
3/3/2012,0,0,0,0,0,0,22.18,36.25
3/4/2012,0,0,0,0,0,0,22.32,36.72
3/5/2012,0,0,0,0,0,0,22.44,35.48
3/6/2012,0,0,0,0,0,0,22.69,36.08
3/7/2012,0,0,0,0,0,0,22.62,36.41
3/8/2012,0,0,0,0,0,0,23.05,35.95
3/9/2012,0,0,0,0,0,0,22.42,35.58
3/10/2012,0,0,0,0,0,0,21.93,35.27
3/11/2012,64,0,0.02,0.02,0,0,22.02,35.08
3/12/2012,0,0,0,0.02,0,0,22.81,35.21
3/13/2012,0,0,0,0.02,0,0,23.83,35.66
3/14/2012,0,0,0,0.02,0,1.5635,24.17,36.03
3/15/2012,0,0,0,0.02,0,0,23.59,36.18
3/16/2012,0,0,0,0.02,0,0,23.46,35.95
3/17/2012,0,0,0,0.02,0,0,23.34,36.4
3/18/2012,152,0,0.05,0.05,0,0,23.63,36.27
3/19/2012,591,0,0.2,0.25,0,0,23.72,37.44
3/20/2012,672,0,0.22,0.47,0,0,23.8,37.58
3/21/2012,1159,0,0.39,0.86,0,0,23.89,36.9
3/22/2012,1392,0,0.46,1.32,0,0,24.59,36.97
3/23/2012,1677,0,0.56,1.88,0,0,24.22,37.32
3/24/2012,1677,0,0.56,2.44,0,0,22.52,37.69
3/25/2012,1736,0,0.58,2.97,0,0,22.88,36.47
3/26/2012,1599,0,0.53,3.3,0,0,23.11,36.43
3/27/2012,1518,0,0.51,3.58,0,0,23.07,36
3/28/2012,1014,0,0.34,3.53,0,0,23.19,36.35
3/29/2012,1449,0,0.48,3.55,0,0,23.38,36.8
3/30/2012,1251,0,0.42,3.41,0,0,25.04,37.29
3/31/2012,1251,0,0.42,3.27,0,0,24.93,36.22
4/1/2012,903,0,0.3,2.99,0,0,24.75,35.71
4/2/2012,1179,0,0.39,2.85,0,0,23.71,36.28
4/3/2012,1156,0,0.39,2.73,0,0,24.21,36.82
4/4/2012,1586,0,0.53,2.92,0,0,24.11,37.37
4/5/2012,1409,0,0.47,2.91,0,0,24.95,37.59
4/6/2012,1658,0,0.55,3.04,0,0,25.29,36.58
4/7/2012,1161,0,0.39,3.01,0,0,25.41,37.67
4/8/2012,1322,0,0.44,3.15,0,0,25.16,37.06
4/9/2012,1382,0,0.46,3.22,0,0,25.65,37.4
4/10/2012,1533,0,0.51,3.35,0,0,26.18,37.44
4/11/2012,1173,0,0.39,3.21,0,0,25.77,37.21
4/12/2012,798,0,0.27,3.01,0,0,25.14,36.24
4/13/2012,315,0,0.1,2.56,0,0,24.64,36.61
4/14/2012,521,0,0.17,2.35,0,0,25.59,36.53
4/15/2012,164,0,0.05,1.96,0,0,25.17,37.53
4/16/2012,0,0,0,1.5,0,0,26.01,38.01
4/17/2012,0,0,0,0.99,0,0,26.3,38.6
4/18/2012,0,0,0,0.6,0,0,26.43,38.2
4/19/2012,0,0,0,0.33,0,0,25.89,38.06
4/20/2012,0,0,0,0.23,0,0,26.65,38.3
4/21/2012,0,0,0,0.05,0,0,26.47,38.86
4/22/2012,0,0,0,0,0,0,27.02,38.62
4/23/2012,0,0,0,0,0,0,26.36,37.23
4/24/2012,0,0,0,0,0,0,25.85,38.08
4/25/2012,0,0,0,0,0,0,26.89,38.17
4/26/2012,0,0,0,0,0,0,26.02,36.7
4/27/2012,0,0,0,0,0,0,25.75,37.3
4/28/2012,0,0,0,0,0,0,25.96,37.29
4/29/2012,78,0,0.03,0.03,0,0,26.49,37.79
4/30/2012,78,0,0.03,0.05,0,1.5903,26.53,37.64
5/1/2012,1058,0,0.35,0.4,0,0,27.15,38.95
5/2/2012,1722,0,0.57,0.98,0,3.836,27.3,40.62
5/3/2012,1483,0,0.49,1.47,0,0,27.22,40.66
5/4/2012,1536,0,0.51,1.98,0,0,27.59,40.93
5/5/2012,2116,0,0.7,2.69,0,0,27.62,39.17
5/6/2012,2300,0,0.77,3.43,0,3.6192,26.34,39.91
5/7/2012,1971,0,0.66,4.06,0,3.9036,25.75,39.47
5/8/2012,1626,0,0.54,4.25,0,0,26.43,39.53
5/9/2012,1525,0,0.51,4.18,0,0,26.57,39.8
5/10/2012,1479,0,0.49,4.18,0,9.9431,26.3,37.23
5/11/2012,1479,0,0.49,4.16,0,0.4419,25.81,38.53
5/12/2012,1334,0,0.44,3.9,0,0,26.76,38.96
5/13/2012,624,0,0.21,3.34,0,2.8075,24.87,37.85
5/14/2012,499,0,0.17,2.85,0,0,26.25,40.09
5/15/2012,499,0,0.17,2.48,0,0,27.26,40.77
5/16/2012,565,0,0.19,2.16,0,5.7362,26.91,41.77
5/17/2012,1049,0,0.35,2.01,0,0,27.52,42.25
5/18/2012,765,0,0.25,1.78,0,0,27.31,42.89
5/19/2012,706,0,0.24,1.57,0,0,27.97,42.69
5/20/2012,991,0,0.33,1.69,0,0,27.75,41.4
5/21/2012,1154,0,0.38,1.91,0,0,28.05,41.95
5/22/2012,843,0,0.28,2.02,0,0,28.52,42.27
5/23/2012,550,0,0.18,2.02,0,0,28.38,42.5
5/24/2012,293,0,0.1,1.76,0,0,28.88,43.4
5/25/2012,492,0,0.16,1.67,0,0,29.31,43.28
5/26/2012,492,0,0.16,1.6,0,0,28.75,43.17
5/27/2012,268,0,0.09,1.36,0,0,29.34,42.83
5/28/2012,388,0,0.13,1.11,0,0,29.4,41.97
5/29/2012,496,0,0.17,0.99,0,0,28.71,43.01
5/30/2012,542,0,0.18,0.99,0,0,29.72,43.25
5/31/2012,845,0,0.28,1.17,0,0.8633,30.22,43.47
6/1/2012,660,0,0.22,1.23,0,0,30.13,42.74
6/2/2012,520,0,0.17,1.24,0,0,29.9,44.63
6/3/2012,611,0,0.2,1.35,0,0,30.06,44
6/4/2012,155,0,0.05,1.27,0,0,30.19,43.98
6/5/2012,92,0,0.03,1.14,0,0,29.41,42.95
6/6/2012,65,0,0.02,0.98,0,0.9113,28.68,42.09
6/7/2012,0,0,0,0.7,0,0,28.79,42.41
6/8/2012,0,0,0,0.48,0,0,29.21,42.76
6/9/2012,0,0,0,0.31,0,1.041,28.59,40.95
6/10/2012,0,0,0,0.1,0,4.6858,27.59,38.59
6/11/2012,0,0,0,0.05,0,0,26.98,39.38
6/12/2012,432,0,0.14,0.17,0,0,27.36,39.63
6/13/2012,1166,0,0.39,0.53,0,3.7335,26.38,38.09
6/14/2012,1166,0,0.39,0.92,0,0,27.53,38.57
6/15/2012,1575,0,0.52,1.44,0,0,27.81,39.8
6/16/2012,1677,0,0.56,2,0,3.4181,26.77,36.68
6/17/2012,2088,0,0.7,2.7,0,3.8967,26.54,35.43
6/18/2012,3102,0,1.03,3.73,0,14.4575,24.66,30.11
6/19/2012,2521,0,0.84,4.43,0,16.3947,23.85,32.75
6/20/2012,1664,0,0.55,4.59,0,5.4389,24.45,34.05
6/21/2012,1664,0,0.55,4.76,0,2.0711,25.96,34.41
6/22/2012,1754,0,0.58,4.82,0,0.889,25.58,36.22
6/23/2012,1498,0,0.5,4.76,0,0,26.26,38.13
6/24/2012,651,0,0.22,4.28,0,0,27.31,38.31
6/25/2012,0,0,0,3.25,0,3.718,27.23,37.62
6/26/2012,1346,0,0.45,2.86,0,35.0934,25.45,34.51
6/27/2012,3191,0,1.06,3.36,0,0,25.19,36.11
6/28/2012,3191,0,1.06,3.87,0,3.1486,25.85,36.85
6/29/2012,4451,0,1.48,4.77,0,0.7181,26.22,36.89
6/30/2012,5028,0,1.67,5.95,0,3.0229,26.5,37.74
7/1/2012,6276,0,2.09,7.82,0,0.9427,24.93,34.06
7/2/2012,6276,0,2.09,9.91,0,0.6978,24.58,34.23
7/3/2012,5647,0,1.88,11.34,0,0,25.46,34.24
7/4/2012,4951,0,1.65,11.93,0,0,25.57,35.84
7/5/2012,4360,0,1.45,12.32,0,0,26.51,37.42
7/6/2012,3568,0,1.19,12.02,0,0.7088,26.43,35.06
7/7/2012,4958,0,1.65,12,0,13.0675,25.51,35
7/8/2012,4888,0,1.63,11.54,0,21.5399,24.77,34.68
7/9/2012,5149,0,1.71,11.16,0,24.2595,24.65,32.09
7/10/2012,5425,0,1.81,11.09,0,26.5224,24.51,33.17
7/11/2012,7916,0,2.64,12.08,0,0.7203,24.29,35.42
7/12/2012,9679,0.06,3.22,13.85,0,0,25.93,36.88
7/13/2012,8853,0,2.95,15.61,0,0,26.49,36.51
7/14/2012,8079,0,2.69,16.65,0,5.0207,24.22,33.61
7/15/2012,8184,0,2.72,17.74,0,6.5629,24.67,31.7
7/16/2012,7566,0,2.52,18.55,0,3.6226,25.34,34.01
7/17/2012,7566,0,2.52,19.26,0,0.1431,24.56,34.21
7/18/2012,5185,0,1.73,18.35,0,3.7786,24.64,31.97
7/19/2012,4576,0,1.52,16.65,0,0.1431,25.17,31.1
7/20/2012,4221,0,1.41,15.11,0,7.8052,24.37,30.49
7/21/2012,3970,0,1.32,13.74,0,33.1861,23.71,29.23
7/22/2012,4069,0,1.36,12.37,0,10.2171,23.81,32.52
7/23/2012,5554,0,1.85,11.7,0,4.9398,25.22,34.33
7/24/2012,6235,0,2.08,11.26,0,0.1252,25.63,33.39
7/25/2012,7009,0,2.33,11.87,0,2.4596,25.62,32.22
7/26/2012,6732,0,2.24,12.58,0,12.1789,24.97,31.39
7/27/2012,6914,0,2.3,13.48,0,1.8907,24.68,32.55
7/28/2012,6914,0,2.3,14.46,0,3.4288,24.42,32.94
7/29/2012,6321,0,2.1,15.21,0,1.861,24.25,33.16
7/30/2012,4795,0,1.6,14.96,0,3.231,24.3,33.16
7/31/2012,3350,0,1.12,14,0,0.1694,25.28,32.21
8/1/2012,3350,0,1.12,12.78,0,19.5857,24.71,33.34
8/2/2012,3259,0,1.09,11.62,0,4.8034,25.1,33.61
8/3/2012,3855,0,1.28,10.6,0,2.2407,24.2,30.9
8/4/2012,4649,0,1.55,9.85,0,20.5834,23.92,31.47
8/5/2012,4957,0,1.65,9.4,0,19.5383,24.02,31.76
8/6/2012,7314,0,2.44,10.23,0,56.5905,23.66,32.28
8/7/2012,10167,0.28,3.39,12.5,0.1,6.0799,24.83,34.31
8/8/2012,10349,0.55,3.45,14.83,0.1,0,25.53,34.58
8/9/2012,10280,0.81,3.42,17.17,0.2,0.3406,25.33,33.92
8/10/2012,10325,1.08,3.44,19.33,0.2,9.1421,24.63,33.04
8/11/2012,9983,1.24,3.32,21.1,0.2,4.5706,24.76,32.93
8/12/2012,9983,1.34,3.32,22.78,0.2,14.8772,24.79,34.21
8/13/2012,9641,1.39,3.21,23.55,0.3,18.0608,24.75,34.02
8/14/2012,8199,0,2.73,22.9,0,1.3023,25.42,34.42
8/15/2012,7477,0,2.49,21.94,0,0,25.75,34.69
8/16/2012,8110,0,2.7,21.22,0,0,25.74,34.89
8/17/2012,7784,0,2.59,20.37,0,0.6796,26.17,34.97
8/18/2012,7011,0,2.33,19.38,0,1.563,25.71,33.96
8/19/2012,6200,0,2.06,18.12,0,2.8696,24.81,33.79
8/20/2012,4293,0,1.43,16.34,0,0,24.99,34.95
8/21/2012,3791,0,1.26,14.87,0,0,26.16,33.12
8/22/2012,2953,0,0.98,13.37,0,0,25.99,34.44
8/23/2012,2953,0,0.98,11.65,0,17.0697,25.33,35.08
8/24/2012,2520,0,0.84,9.9,0,1.6721,24.64,33.37
8/25/2012,2476,0,0.82,8.39,0,0,25.6,33.5
8/26/2012,2585,0,0.86,7.18,0,15.1737,24.06,31.16
8/27/2012,3461,0,1.15,6.91,0,2.9364,24.56,32.99
8/28/2012,4386,0,1.46,7.1,0,26.9678,24.36,33.48
8/29/2012,5350,0,1.78,7.9,0,1.3163,25.23,33.23
8/30/2012,5889,0,1.96,8.88,0,11.5708,24.77,31.49
8/31/2012,5889,0,1.96,10,0,3.5191,24.6,33.09
9/1/2012,5954,0,1.98,11.16,0,0,25.31,33.47
9/2/2012,6029,0,2.01,12.31,0,0.4787,25.89,34.3
9/3/2012,5922,0,1.97,13.13,0,80.424,23.71,29.02
9/4/2012,5732,0,1.91,13.57,0,15.2293,23.97,30.77
9/5/2012,6428,0,2.14,13.93,0,6.712,24.27,32.77
9/6/2012,6072,0,2.02,13.99,0,0,25.49,33.56
9/7/2012,6072,0,2.02,14.05,0,0.7088,25.25,34.19
9/8/2012,5526,0,1.84,13.91,0,0,25.87,32.73
9/9/2012,5337,0,1.78,13.68,0,1.18,25.43,32.11
9/10/2012,4997,0,1.66,13.37,0,7.536,25.11,30.95
9/11/2012,4997,0,1.66,13.13,0,17.5661,24.94,32.56
9/12/2012,4599,0,1.53,12.52,0,2.421,25.1,33.27
9/13/2012,4666,0,1.55,12.05,0,2.2489,25.18,33.95
9/14/2012,4666,0,1.55,11.58,0,2.7819,25.35,34.24
9/15/2012,4721,0,1.57,11.32,0,0,25.75,34.4
9/16/2012,4411,0,1.47,11.01,0,0,25.52,33.48
9/17/2012,4526,0,1.51,10.85,0,1.3513,26,34
9/18/2012,4526,0,1.51,10.69,0,0.1547,24.92,34.05
9/19/2012,4069,0,1.35,10.52,0,9.8979,24.87,34.77
9/20/2012,3422,0,1.14,10.1,0,0,25.32,35.23
9/21/2012,3056,0,1.02,9.57,0,9.5375,24.23,34.04
9/22/2012,2929,0,0.98,8.97,0,2.6326,24.99,34.59
9/23/2012,2697,0,0.9,8.4,0,3.2597,24.76,34.01
